image_path,year,timepoint,location,nitrogen_amount,experiment,block,row,column,genotype,planting_date,stand_count,yield,image_collection_date,p2i_days,experiment_id,sample_id,set,rank
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_26_1.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,1,26,PHW52 X LH185,2022-05-19,,116.87,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_26_1,train,0.5583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_26_2.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,2,26,PHK56 X 3IIH6,2022-05-19,,143.35,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_26_2,train,0.725
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_26_3.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,3,26,PHP02 X LH198,2022-05-19,,113.59,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_26_3,train,0.5333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_26_4.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,4,26,PHP02 X PHK76,2022-05-19,,121.93,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_26_4,train,0.6583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_26_5.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,5,26,PHK56 X W606S,2022-05-19,,124.54,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_26_5,train,0.49166666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_26_6.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,6,26,2FACC X 3IIH6,2022-05-19,,125.28,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_26_6,train,0.55
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_27_1.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,1,27,B73 X PHN82,2022-05-19,,115.15,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_27_1,train,0.38333333333333336
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_27_2.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,2,27,2369 X 3IIH6,2022-05-19,,133.85,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_27_2,train,0.6166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_27_4.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,4,27,PHP02 X PHK56,2022-05-19,,118.4,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_27_4,train,0.425
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_27_5.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,5,27,N209 X 3IIH6,2022-05-19,,117.6,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_27_5,train,0.4166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_27_6.TIF,2022,TP6,Scottsbluff,0.0,n75,2.0,6,27,PHN46 X PHK56,2022-05-19,,124.28,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_27_6,train,0.6416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,3,LH82 X W606S,2022-05-19,,160.29,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_1,train,0.5916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,3,LH185 X LH82,2022-05-19,,137.76,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_2,train,0.39166666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,3,B73 X PHZ51,2022-05-19,,108.38,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_3,train,0.8416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,3,B37 X OH43,2022-05-19,,79.84,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_4,train,0.975
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_5.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,5,3,PHK76 X W606S,2022-05-19,,118.19,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_5,train,0.825
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,3,B73 X 3IIH6,2022-05-19,,150.02,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_6,train,0.5416666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_3_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,3,PHK56 X W606S,2022-05-19,,128.01,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_3_7,train,0.49166666666666664
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,4,B37 X MO17,2022-05-19,,126.64,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_1,train,0.9416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,4,F42 X OH43,2022-05-19,,147.22,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_2,train,0.7916666666666666
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,4,PHN46 X W606S,2022-05-19,,131.77,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_3,train,0.6916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,4,PHP02 X LH198,2022-05-19,,134.53,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_4,train,0.5333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_5.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,5,4,PHK56 X LH82,2022-05-19,,106.36,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_5,train,0.4083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,4,2369 X LH123HT,2022-05-19,,112.87,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_6,train,0.9083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_4_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,4,PIONEER P0589 AMXT,2022-05-19,,101.73,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_4_7,train,0.325
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,5,SYNGENTA NK0760-3111,2022-05-19,,167.55,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_1,train,0.8583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,5,PHW52 X PHM49,2022-05-19,,135.65,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_2,train,0.44166666666666665
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,5,LH195 X LH185,2022-05-19,,102.0,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_3,train,0.5083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,5,B73 X PHM49,2022-05-19,,125.94,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_4,train,0.75
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_5.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,5,5,PHP02 X PHN46,2022-05-19,,113.6,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_5,train,0.65
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,5,PHZ51 X LH145,2022-05-19,,101.22,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_6,train,0.9583333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_5_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,5,PHP02 X PHB47,2022-05-19,,75.49,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_5_7,train,0.9
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_6_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,6,4N506 X 3IIH6,2022-05-19,,116.25,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_6_1,train,0.7666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_6_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,6,2369 X PHN82,2022-05-19,,150.72,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_6_2,train,0.5833333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_6_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,6,2FACC X 3IIH6,2022-05-19,,106.01,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_6_3,train,0.55
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_6_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,6,PHK56 X LH185,2022-05-19,,141.85,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_6_4,train,0.4666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_6_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,6,B73 X PHN82,2022-05-19,,157.69,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_6_6,train,0.38333333333333336
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_6_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,6,LH195 X 3IIH6,2022-05-19,,112.02,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_6_7,train,0.7166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,7,LH74 X PHN82,2022-05-19,,73.85,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_1,train,0.6833333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,7,B84 X 3IIH6,2022-05-19,,166.35,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_2,train,0.775
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,7,LH74 X PHM49,2022-05-19,,118.96,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_3,train,0.7583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,7,LH195 X LH123HT,2022-05-19,,122.51,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_4,train,0.8916666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_5.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,5,7,2369 X 3IIH6,2022-05-19,,149.1,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_5,train,0.6166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,7,PHP02 X PHG47,2022-05-19,,164.93,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_6,train,0.5166666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_7_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,7,PHN46 X PHK56,2022-05-19,,127.93,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_7_7,train,0.6416666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,8,PHP02 X LH185,2022-05-19,,145.12,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_1,train,0.8333333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,8,PHW52 X PHZ51,2022-05-19,,159.01,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_2,train,0.6083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,8,LH195 X PHZ51,2022-05-19,,125.51,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_3,train,0.8083333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,8,LH145 X LH162,2022-05-19,,124.43,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_4,train,0.7333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_5.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,5,8,PHK56 X 3IIH6,2022-05-19,,131.69,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_5,train,0.725
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,8,PHK56 X LH198,2022-05-19,,145.01,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_6,train,0.43333333333333335
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_8_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,8,PHK76 X LH198,2022-05-19,,124.51,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_8_7,train,0.7
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_1.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,1,9,PHB47 X LH185,2022-05-19,,158.68,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_1,train,0.7083333333333334
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_2.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,2,9,PHB47 X PHK56,2022-05-19,,153.2,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_2,train,0.4583333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_3.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,3,9,PHK76 X 3IIH6,2022-05-19,,125.07,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_3,train,0.8666666666666667
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_4.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,4,9,PHK76 X LH82,2022-05-19,,130.11,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_4,train,0.6333333333333333
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_5.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,5,9,PHB47 X 3IIH6,2022-05-19,,125.05,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_5,train,0.875
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_6.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,6,9,LH82 X PHJ89,2022-05-19,,143.55,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_6,train,0.525
G:\mlcas24\data\train\2022\DataPublication_final\Satellite\Scottsbluff\TP6\Scottsbluff-TP6-n75_9_7.TIF,2022,TP6,Scottsbluff,0.0,n75,1.0,7,9,LH198 X PHB47,2022-05-19,,117.71,2022-09-24,128,2022_Scottsbluff_n75,Scottsbluff_n75_9_7,train,0.85
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_10.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,10,10,LH82 X PHB47,2023-05-16,55.0,120.67,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_10,train,0.925
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_11.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,11,10,K64 X A344,2023-05-16,43.0,84.16,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_11,train,0.16666666666666666
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_12.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,12,10,66 X A344,2023-05-16,67.0,45.24,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_12,train,0.2
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_14.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,14,10,PHP02 X LH198,2023-05-16,41.0,123.26,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_14,train,0.5333333333333333
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_15.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,15,10,B37 X MO17,2023-05-16,43.0,62.74,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_15,train,0.9416666666666667
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_16.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,16,10,PHN46 X W606S,2023-05-16,62.0,118.08,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_16,train,0.6916666666666667
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_18.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,18,10,LH82 X PHJ89,2023-05-16,51.0,97.75,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_18,train,0.525
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_19.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,19,10,K64 X 66,2023-05-16,65.0,54.24,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_19,train,0.10833333333333334
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_2.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,2,10,LH74 X PHM49,2023-05-16,64.0,88.21,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_2,train,0.7583333333333333
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_20.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,20,10,OS426 X 'IOWA I 205',2023-05-16,45.0,62.42,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_20,train,0.125
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_21.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,21,10,K64 X CI 3A,2023-05-16,40.0,41.41,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_21,train,0.21666666666666667
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_23.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,23,10,L 289 X OS426,2023-05-16,51.0,26.41,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_23,train,0.3
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_24.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,24,10,66 X CI 3A,2023-05-16,54.0,53.5,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_24,train,0.18333333333333332
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_26.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,26,10,2FACC X 3IIH6,2023-05-16,43.0,109.94,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_26,train,0.55
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_3.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,3,10,KYS X OS426,2023-05-16,42.0,44.92,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_3,train,0.2916666666666667
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_5.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,5,10,PHB47 X PHK56,2023-05-16,61.0,122.44,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_5,train,0.4583333333333333
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_6.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,6,10,LH123HT X 3IIH6,2023-05-16,55.0,99.8,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_6,train,0.8166666666666667
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_7.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,7,10,PHW52 X PHM49,2023-05-16,48.0,144.29,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_7,train,0.44166666666666665
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_10_8.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,8,10,B7 X OS426,2023-05-16,56.0,21.67,2023-07-15,60,2023_Lincoln_150,Lincoln_150_10_8,train,0.25833333333333336
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_10.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,10,11,PHP02 X PHB47,2023-05-16,48.0,101.52,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_10,train,0.9
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_11.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,11,11,PHP02 X LH185,2023-05-16,25.0,77.96,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_11,train,0.8333333333333334
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_2.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,2,11,PIONEER P0589 AMXT,2023-05-16,61.0,98.42,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_2,train,0.325
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_3.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,3,11,KYS X I159,2023-05-16,28.0,45.66,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_3,train,0.275
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_5.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,5,11,PHK76 X LH145,2023-05-16,58.0,91.28,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_5,train,0.95
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_6.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,6,11,66 X OS426,2023-05-16,49.0,42.82,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_6,train,0.15833333333333333
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_7.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,7,11,PHP02 X PHN46,2023-05-16,45.0,66.46,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_7,train,0.65
G:\mlcas24\data\train\2023\DataPublication_final\Satellite\Lincoln\TP2\Lincoln-TP2-150_11_8.TIF,2023,TP2,Lincoln,0.4285714285714285,150,4.0,8,11,B73 X PHM49,2023-05-16,52.0,102.48,2023-07-15,60,2023_Lincoln_150,Lincoln_150_11_8,train,0.75
